,Unnamed: 0,android_id,apptype,carrier,dev_height,dev_ppi,dev_width,label,lan,media_id,ntt,os,osv,package,sid,timestamp,version,fea_hash,location,fea1_hash,cus_type
13991,13991,473921,1052,46001.0,1920.0,326.0,1080.0,1,zh-CN,159,2.0,Android,9.0,27,1661635,1559684598205.535,8,4238932087,49,951340212,677
13992,13992,182265,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,5.1,9,1250398,1559984885423.0198,0,3021178997,25,1829432362,962
13993,13993,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,4.4.4,115,1188479,1559974552912.7275,0,1652098929,97,69284469,411
13994,13994,583463,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1818837,1559651654615.921,5,4288399914,5,952438378,905
13995,13995,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1459272,1559775648591.107,0,2725709092,57,2694799399,411
13996,13996,247994,917,46000.0,2016.0,0.0,1080.0,1,,654,6.0,android,7,0,1342593,1559838714556.9387,4,955934943,21,1592951740,430
13997,13997,657958,917,46000.0,1792.0,480.0,1792.0,1,zh-CN,169,5.0,Android,8.0.0,29,1926468,1559571835319.366,1,3019399536,17,3407429046,924
13998,13998,61055,917,46000.0,2280.0,0.0,1080.0,0,zh-CN,14,2.0,Android,8.1.0,2,1082630,1560012969245.5923,3,2564902257,17,2745131047,487
13999,13999,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,130,1943649,1559563642167.3728,0,3924624762,92,4226678391,411
14000,14000,602101,761,46000.0,1810.0,0.0,1080.0,0,,54,6.0,android,6.0,9,1845909,1559630636272.7446,0,2466416757,99,2128389044,297
14001,14001,280471,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,7.1.1,9,1388018,1559915825662.6982,0,3251047280,26,2128389044,525
14002,14002,240399,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,7.1.1,18,1331998,1559898922444.2993,8,909381303,13,2329670524,316
14003,14003,191315,947,46000.0,2196.0,3.0,1080.0,0,zh-CN,279,6.0,Android,8.1.0,52,1263157,1559968015621.2366,2,2367580383,228,129322164,1019
14004,14004,194270,1076,46003.0,2340.0,0.0,1080.0,1,zh-CN,64,2.0,android,8.1.0,0,1267372,1559971407040.0042,5,2416053163,23,952438378,392
14005,14005,0,1001,46000.0,780.0,0.0,360.0,0,zh-CN,29,2.0,Android,8.1.0,4,1753909,1559582359998.9883,0,800485487,215,2644467751,411
14006,14006,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1317874,1559906052237.041,0,1362133174,304,2610913319,411
14007,14007,394742,1004,46000.0,2070.0,400.0,1080.0,0,zh-CN,129,2.0,Android,7.1.1,22,1549293,1559829401084.4004,5,1748134879,93,2667143471,1000
14008,14008,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,30,1282842,1559950646676.285,0,3914041461,83,4190764663,411
14009,14009,257674,761,46000.0,2160.0,0.0,1080.0,0,,54,5.0,android,7.1.2,9,1355963,1559921437459.2795,0,714669995,-1,3875513268,1000
14010,14010,171175,1055,0.0,1080.0,0.0,1920.0,0,,9,2.0,android,Android_8.0.0,0,1234875,1559927885035.643,0,223081356,71,2322554671,1019
14011,14011,226038,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1311985,1559879845331.6135,0,476691239,4,4090208211,715
14012,14012,594276,821,46000.0,1808.0,3.0,1080.0,1,zh-CN,124,2.0,Android,9,84,1834569,1559626341872.3013,3,184416622,49,3382386039,981
14013,14013,0,1001,46000.0,640.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1257389,1559947081357.8809,0,1811992696,69,2610913319,411
14014,14014,49310,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,8.1,0,1066463,1560075157493.0002,4,3158317937,293,2646151018,1038
14015,14015,269386,779,46000.0,1080.0,480.0,2280.0,1,zh-CN,599,5.0,Android,8.1.0,163,1372382,1559881201785.9736,5,3746262052,150,2509393076,1266
14016,14016,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,4.4.4,575,1856818,1559579724223.1836,0,817204662,141,4226809463,411
14017,14017,288496,1001,0.0,1436.0,0.0,720.0,1,,29,6.0,android,8.1.0,0,1399376,1559865754222.2642,3,1241811061,2,2644467751,506
14018,14018,270258,758,0.0,1920.0,0.0,1080.0,1,zh,149,2.0,android,8.0,26,1373598,1559906856838.8735,0,1382710895,28,2814619526,1323
14019,14019,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,43,1512810,1559752990408.6123,0,3772931633,12,4190764663,411
14020,14020,671280,1028,46000.0,2280.0,3.0,1080.0,0,zh-CN,144,6.0,Android,8.1.0,25,1945232,1559556507056.9673,7,1847494773,21,1081096056,1209
14021,14021,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1894606,1559640058499.4146,0,1899482586,63,2728353831,411
14022,14022,167624,1199,46000.0,0.0,0.0,0.0,1,,104,2.0,android,8.0.0,18,1229758,1559978702914.0125,8,9626295,21,2329670524,886
14023,14023,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1690889,1559733992991.6648,0,771366071,149,2745131047,411
14024,14024,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1431161,1559886701438.4236,0,4089133057,97,2745131047,411
14025,14025,65392,1028,46000.0,1800.0,3.0,1080.0,1,zh-CN,144,6.0,Android,8.0.0,25,1088487,1560054717166.587,7,653267312,112,2076187256,696
14026,14026,0,1001,46000.0,665.0,0.0,320.0,1,zh-CN,29,2.0,Android,9.0.0,4,1913675,1559554626109.4534,0,467188519,84,2694799399,411
14027,14027,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1036236,1560047984177.1628,0,2130798815,53,2694799399,411
14028,14028,0,1001,46000.0,851.0,0.0,393.0,1,zh-CN,29,2.0,Android,9.0.0,4,1099328,1560042117164.7322,0,1270400439,288,2711576615,411
14029,14029,0,1001,46000.0,772.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1535609,1559823325106.0537,0,2229952626,249,2694799399,411
14030,14030,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,6,1690256,1559694247436.1,0,1769310325,96,4260363895,411
14031,14031,683590,1076,46000.0,2244.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1962571,1559540571925.8076,5,1179552731,183,3868593770,1190
14032,14032,302816,1076,46003.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,8.1.0,0,1419681,1559886942638.9387,5,3200582070,-1,968590437,734
14033,14033,316453,917,46000.0,1920.0,3.0,1080.0,0,zh-CN,544,4.0,android,6.0.1,0,1439009,1559880979131.5803,1,3053488245,48,4105523252,715
14034,14034,178562,956,46001.0,2196.0,0.0,1080.0,0,zh-CN,314,2.0,android,8.1.0,62,1245203,1559986125924.8992,11,3942348470,23,1054104696,1380
14035,14035,233945,1199,46000.0,0.0,0.0,0.0,0,cn,104,6.0,android,8.1.0,18,1322878,1559916505764.5396,8,3747317877,43,2329670524,1019
14036,14036,410159,1004,46000.0,1920.0,480.0,1080.0,1,zh,139,2.0,android,9,24,1571214,1559791894295.4983,7,4275594698,190,876774520,905
14037,14037,263679,1001,46000.0,1280.0,0.0,720.0,0,zh-CN,29,2.0,Android,4.4.2,4,1364422,1559920840505.6624,3,3473842398,115,2711576615,506
14038,14038,381265,938,46000.0,1520.0,2.0,720.0,1,zh-CN,4,6.0,Android,8.1.0,1,1530253,1559816615698.6611,11,3746924661,132,129322164,639
14039,14039,241703,893,-1.0,0.0,0.0,0.0,0,,89,2.0,android,7.1.1,17,1333819,1559887655544.0142,0,240048299,0,1719863450,297
14040,14040,173700,1052,46001.0,1800.0,480.0,1080.0,1,zh-CN,249,2.0,android,8.1.0,0,1238411,1559970532882.3638,2,3040224171,35,2787401775,525
14041,14041,132935,1052,46000.0,1280.0,0.0,720.0,0,,234,6.0,android,6.0,44,1181435,1559988366071.7864,0,3812649183,48,1037870004,943
14042,14042,0,1001,46000.0,748.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1233400,1559970029597.568,0,198876533,254,2610913319,411
14043,14043,177773,1199,46000.0,0.0,0.0,0.0,1,,104,2.0,android,8.1.0,18,1244081,1559982650188.2417,8,3217053658,74,2329670524,677
14044,14044,681455,788,46000.0,2320.0,2.0,1080.0,1,zh-CN,659,6.0,android,8.1.0,7,1959563,1559543091529.7214,8,1328384117,12,4190456432,563
14045,14045,622753,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,7.1.2,14,1875857,1559658681277.5886,0,2085044004,235,3989544915,1133
14046,14046,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,5.1.1,343,1657820,1559698462420.0864,0,236595568,46,4190764663,411
14047,14047,279599,917,46000.0,1280.0,0.0,720.0,0,zh_CN,109,2.0,android,5.1,0,1386766,1559890778070.1392,0,2077952368,156,2956297336,487
14048,14048,181236,758,46001.0,1920.0,0.0,1080.0,1,zh,149,0.0,android,8.0,26,1248932,1559979910178.741,0,1892284971,145,2143203206,791
14049,14049,282781,1199,46000.0,0.0,0.0,0.0,1,cn,104,6.0,android,8.1.0,18,1391327,1559889320235.0845,8,3714738399,103,2329670524,639
14050,14050,133055,938,46000.0,2340.0,3.0,1080.0,1,zh-CN,4,2.0,Android,9,1,1181603,1559999890240.2788,11,75261407,122,129322164,677
14051,14051,673257,893,-1.0,0.0,0.0,0.0,0,,89,2.0,android,5.1,17,1948025,1559539368208.5854,0,3538962301,0,1686309018,1152
14052,14052,104440,788,46000.0,2034.0,480.0,1080.0,0,zh-CN,194,2.0,Android,8.1.0,35,1142049,1560032768013.069,5,1779104951,80,3927599399,316
14053,14053,534021,788,46000.0,1920.0,480.0,1080.0,1,zh-CN,194,2.0,Android,5.1.1,35,1748034,1559717128469.311,5,2676073071,11,1575837231,1342
14054,14054,620970,1001,46000.0,1920.0,0.0,1080.0,1,zh-CN,29,2.0,Android,7.1.1,4,1873199,1559649568720.7883,3,1274061267,6,2610913319,601
14055,14055,627511,1223,46000.0,1800.0,0.0,1080.0,0,,34,2.0,android,5.1.1,5,1882764,1559643880487.6064,0,2127054693,1,1625072564,449
14056,14056,361430,764,0.0,676.0,0.0,320.0,1,,269,2.0,android,8.0.0,0,1502053,1559750487325.5825,1,1964154551,1,1710773044,1228
14057,14057,182320,1055,46000.0,1080.0,0.0,2280.0,0,,9,2.0,android,Android_8.1.0,0,1250476,1559952058538.9143,0,3998876964,57,2115451771,696
14058,14058,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1814160,1559636792452.186,0,740726843,48,2644467751,411
14059,14059,0,1001,46000.0,786.0,0.0,393.0,1,zh-CN,29,5.0,Android,8.1.0,4,1242279,1559962976342.4705,0,3204238554,36,2678022183,411
14060,14060,444688,1106,46001.0,2340.0,0.0,1080.0,1,Zh-CN,304,2.0,Android,9,61,1620312,1559742174754.817,0,2361810290,6,2259249447,1190
14061,14061,86875,1223,46000.0,1280.0,0.0,720.0,0,,34,6.0,android,6.0.1,5,1117936,1560050343714.605,0,351015280,112,3892290484,1095
14062,14062,68880,917,46003.0,1280.0,0.0,720.0,0,zh_CN,109,2.0,android,5.1.1,0,1093286,1560035480394.5952,0,1084774623,117,1446741112,905
14063,14063,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,7.1.1,4,1920005,1559517465133.4668,0,3932502393,28,2594136103,411
14064,14064,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1233280,1559958818381.8718,0,3592337847,152,2644467751,411
14065,14065,263050,1052,46000.0,1436.0,480.0,720.0,0,zh-CN,69,2.0,Android,8.1.0,14,1363536,1559901459457.7131,0,2751001464,283,3972767699,544
14066,14066,419143,1052,46001.0,1184.0,320.0,720.0,1,zh-CN,249,6.0,android,9,0,1583974,1559795591750.5422,2,2620346749,21,3005505583,373
14067,14067,226823,1076,46003.0,2220.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1313043,1559865390659.094,5,825194863,16,3868593770,1323
14068,14068,269065,1076,46003.0,1920.0,0.0,1080.0,0,zh-CN,64,2.0,android,6.0.1,0,1371926,1559878322395.647,5,2075860325,49,51536943,297
14069,14069,41289,956,46000.0,1800.0,0.0,1080.0,0,zh-CN,314,6.0,android,4.4.4,62,1055622,1560083162637.9302,11,3409938549,0,1054104696,1152
14070,14070,444478,779,46000.0,1080.0,480.0,2190.0,1,zh-CN,599,5.0,Android,9,163,1620046,1559704878737.1523,5,2619770997,48,2434219446,1380
14071,14071,537105,716,0.0,1920.0,480.0,1080.0,0,zh-CN,839,2.0,android,7.1.1,0,1752461,1559661696827.599,4,1039881578,21,1039881578,1228
14072,14072,169723,704,0.0,1808.0,160.0,1080.0,1,zh_CN,369,2.0,android,4.1,0,1232788,1559983749810.556,5,2659331183,22,3306573181,601
14073,14073,688317,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,6.0.1,9,1969231,1559522136308.9563,0,725776241,36,1708958644,1380
14074,14074,228228,1199,46000.0,0.0,0.0,0.0,1,,104,2.0,android,9,18,1315002,1559905063934.7705,8,1538412593,25,2329670524,1095
14075,14075,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,8.1.0,202,1320058,1559910368548.4958,0,2161912682,-1,69284469,411
14076,14076,436147,761,46000.0,1280.0,0.0,720.0,0,,54,6.0,android,6.0.1,9,1654034,1559715328980.532,0,581593311,20,702325684,1361
14077,14077,405621,788,46000.0,2280.0,480.0,1080.0,1,zh-CN,194,6.0,Android,8.1.0,35,1564754,1559777906646.0972,5,3784599775,93,3234160175,544
14078,14078,458634,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1639940,1559717361721.0474,6,412924087,152,1510695983,753
14079,14079,313452,917,46000.0,1280.0,0.0,720.0,0,zh_CN,109,2.0,android,5.1,0,1434763,1559906486354.2205,0,2144899439,90,3446819690,1285
14080,14080,548141,917,46000.0,2280.0,0.0,1080.0,0,zh-CN,14,6.0,Android,8.1.0,2,1768143,1559579473798.995,3,576227445,33,2694799399,905
14081,14081,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,8.1.0,112,1882992,1559648124108.4102,0,4144007285,48,4226678391,411
14082,14082,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1716582,1559743374800.551,0,3263756654,49,2610913319,411
14083,14083,670965,1223,46000.0,2560.0,0.0,1440.0,0,,34,6.0,android,6.0.1,5,1944802,1559515418180.6492,0,2219804789,13,2064313386,392
14084,14084,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1929799,1559509184744.4106,0,2853202143,51,2627690535,411
14085,14085,299605,893,-1.0,0.0,0.0,0.0,0,,89,2.0,android,9,17,1415185,1559892711047.7449,0,263283825,3,1719863450,373
14086,14086,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,4.4.4,43,1359487,1559906814434.1985,0,451409262,32,4190764663,411
14087,14087,144845,1199,46000.0,0.0,0.0,0.0,0,cn,104,2.0,android,8.1.0,18,1197992,1560006200978.318,8,2396073329,48,2329670524,715
14088,14088,435653,1055,46000.0,1080.0,0.0,2136.0,0,,9,5.0,android,Android_8.1.0,0,1607575,1559722570734.7598,0,3055192181,264,2048342907,981
14089,14089,34602,956,46000.0,2280.0,0.0,1080.0,0,zh-CN,314,2.0,android,8.1.0,62,1046603,1560031853179.506,11,1438983451,17,4168572024,905
14090,14090,444095,1076,46000.0,2960.0,0.0,1440.0,1,zh-CN,64,2.0,android,9,0,1619532,1559748451939.3162,5,3331843767,21,1510695983,1057
14091,14091,0,1106,46000.0,0.0,0.0,0.0,0,,39,0.0,android,6.0,55,1302136,1559914597745.734,0,3579276413,147,4190764663,411
14092,14092,524076,758,46003.0,1280.0,0.0,720.0,0,zh,149,2.0,android,6.0,26,1836710,1559656653589.1135,0,3931821626,25,428765377,1209
14093,14093,376884,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,6.0,9,1524056,1559802168530.4731,0,217290869,256,1037870004,411
14094,14094,249882,1052,46000.0,2070.0,480.0,1080.0,0,zh-CN,69,2.0,Android,7.1.1,14,1345132,1559887007165.9968,0,1888871051,6,4106985427,867
14095,14095,550584,1199,46000.0,0.0,0.0,0.0,0,,104,6.0,android,9,18,1771593,1559624230084.3865,8,4202268789,96,2329670524,525
14096,14096,642177,1199,46000.0,0.0,0.0,0.0,1,cn,104,2.0,android,8.1.0,18,1904257,1559523027662.433,8,3174070895,44,2329670524,620
14097,14097,432962,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,5.1.1,14,1603764,1559730309317.5332,0,3872872927,62,3989544915,582
14098,14098,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,2.0,Android,9.0.0,4,1111456,1560029823569.1184,0,978343279,130,2745131047,411
14099,14099,154925,917,46000.0,1208.0,0.0,720.0,1,,204,2.0,android,7.0,0,1212035,1559968239651.8594,5,1083927165,114,510026023,411
14100,14100,530377,1076,46000.0,2310.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1742813,1559704537429.6848,5,214848694,20,952438378,487
14101,14101,56862,917,46001.0,2340.0,0.0,1080.0,0,,94,6.0,android,8.1.0,0,1076833,1560089730639.0127,4,187711856,6,510026023,601
14102,14102,86300,1199,46000.0,0.0,0.0,0.0,1,cn,104,6.0,android,8.1.0,18,1117113,1560067912903.1118,8,56518879,44,2329670524,316
14103,14103,532439,1004,46000.0,2340.0,480.0,1080.0,1,zh,139,6.0,android,9,24,1745801,1559749211162.249,7,3973212383,6,876774520,943
14104,14104,388767,947,46000.0,2340.0,3.0,1080.0,0,zh-CN,279,2.0,Android,9,52,1540774,1559822876552.5276,2,3664277172,12,129322164,1152
14105,14105,452156,956,46001.0,1460.0,0.0,720.0,1,zh-CN,314,6.0,android,9,62,1630825,1559732862356.994,11,56189898,11,1054104696,848
14106,14106,109575,1055,46000.0,2129.0,0.0,1080.0,1,,9,2.0,android,Android_9,0,1149186,1560076931405.9922,0,1487673380,1,2322554671,924
14107,14107,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1620751,1559729039870.9702,0,32755895,93,2694799399,411
14108,14108,294045,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1407278,1559902755356.4146,0,4230743082,243,3972767699,582
14109,14109,620219,1223,46000.0,1920.0,0.0,1080.0,0,,34,2.0,android,6.0.1,5,1872124,1559601299675.7043,0,1558318961,133,786211764,867
14110,14110,666210,1076,46003.0,2340.0,0.0,1080.0,0,zh-CN,64,2.0,android,8.1.0,0,1938108,1559536304018.4312,5,1226305398,161,968590437,601
14111,14111,303817,779,46000.0,1080.0,480.0,2280.0,0,zh-CN,599,5.0,Android,8.1.0,163,1421092,1559903209727.0671,5,443058293,23,2509393076,1285
14112,14112,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1028236,1560087322862.3408,0,1433024627,62,2594136103,411
14113,14113,189841,758,46000.0,1280.0,0.0,720.0,0,zh,149,2.0,android,6.0,26,1261069,1559991367017.7607,0,2829700259,224,1036300166,1133
14114,14114,572103,761,46000.0,1920.0,0.0,1080.0,0,,54,2.0,android,5.1,9,1802368,1559649420815.7,0,2061923086,53,3355419572,734
14115,14115,94019,845,46000.0,2277.0,0.0,1080.0,1,zh-CN,184,2.0,Android,9,33,1127764,1560059403491.0964,0,3890997884,51,3062465468,1361
14116,14116,589942,1001,46000.0,1776.0,0.0,1080.0,1,,864,2.0,android,6.1,0,1828303,1559663974771.6365,0,3153536880,58,4175168375,1380
14117,14117,348643,917,46000.0,1280.0,0.0,720.0,0,zh_CN,109,2.0,android,6.0,0,1484176,1559832234022.9414,0,3864104118,172,1293300341,715
14118,14118,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1259971,1559978218357.015,0,1792739963,103,2728353831,411
14119,14119,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,130,1905835,1559562936263.2468,0,335867001,54,4243455607,411
14120,14120,0,1001,46000.0,760.0,0.0,360.0,1,zh-CN,29,2.0,Android,8.1.0,4,1939265,1559562993752.791,0,601549682,93,2678022183,411
14121,14121,489837,941,-1.0,0.0,0.0,0.0,1,,74,6.0,android,7.9.2,16,1684373,1559728544743.365,0,134637791,71,131824507,544
14122,14122,213730,758,46000.0,1280.0,0.0,720.0,1,zh,149,2.0,android,8.1,26,1294846,1559981050269.6304,0,21710717,0,548106433,772
14123,14123,0,1001,46000.0,640.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1098702,1560033534831.3752,0,2777272203,172,2694799399,411
14124,14124,285453,1055,46001.0,2340.0,0.0,1080.0,0,,9,2.0,android,Android_8.1.0,0,1395114,1559900989787.7998,0,3262168443,269,2322554671,1114
14125,14125,668161,1076,46000.0,2340.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1940815,1559550520129.1548,5,3849087199,103,3868593770,981
14126,14126,40165,1001,46000.0,1467.0,0.0,720.0,1,zh-CN,29,2.0,Android,8.1.0,4,1054084,1560070218881.5364,3,747103600,37,2594136103,1323
14127,14127,410432,884,46000.0,320.0,2.0,320.0,0,zh-CN,334,2.0,Android,6.0.1,67,1571621,1559826760750.4114,4,1326326895,67,1326326895,658
14128,14128,175582,917,46000.0,1208.0,0.0,720.0,0,zh_CN,154,2.0,android,7.0,0,1241023,1559990665041.4,0,1274739828,181,119091829,810
14129,14129,0,1001,46000.0,640.0,0.0,360.0,0,zh-CN,29,2.0,Android,7.1.2,4,1916787,1559539584553.9478,0,2139224951,170,2644467751,411
14130,14130,252435,1076,46003.0,2280.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1348720,1559890157413.4946,5,1069424752,98,952438378,1076
14131,14131,199922,845,46000.0,1280.0,2.0,720.0,1,zh-cn,84,2.0,android,6.0.1,0,1275295,1559945539885.1624,4,3207619440,97,2822555749,316
14132,14132,15546,761,0.0,960.0,0.0,540.0,0,,294,2.0,android,5.1.1,0,1020843,1560078993864.0464,0,113463918,230,3950340903,829
14133,14133,472302,1076,46000.0,2244.0,0.0,1080.0,1,zh-CN,64,2.0,android,9,0,1659306,1559749775159.1482,5,1351946597,153,952438378,981
14134,14134,111083,758,46000.0,1920.0,0.0,1080.0,1,zh,149,0.0,android,6.0,26,1485392,1559794728738.0332,0,2972223605,13,3791220929,563
14135,14135,389146,1055,46001.0,1080.0,0.0,2196.0,0,,9,2.0,android,Android_8.1.0,0,1541328,1559782992091.5005,0,1264495070,258,2081897339,1380
14136,14136,110827,917,46000.0,854.0,0.0,480.0,0,zh-CN,14,2.0,Android,4.4.4,2,1150935,1559990258271.633,3,1992514015,62,2644467751,677
14137,14137,220496,1088,46000.0,2280.0,0.0,1080.0,0,,389,2.0,android,,0,1304342,1559883151606.7305,6,4012530293,155,529485938,1380
14138,14138,696622,1052,46000.0,2030.0,480.0,1080.0,0,zh-CN,69,2.0,Android,8.1.0,14,1980962,1559555244584.617,0,2318764149,30,3972767699,734
14139,14139,0,1001,46000.0,760.0,0.0,360.0,0,zh-CN,29,5.0,Android,8.1.0,4,1320873,1559901384626.9604,0,3397822062,22,2644467751,411
14140,14140,616794,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1867180,1559616597186.8198,0,3564583274,132,3989544915,601
14141,14141,0,1106,46000.0,0.0,0.0,0.0,1,,39,2.0,android,8.1.0,524,1294898,1559926693243.474,0,3747304824,36,4190764663,411
14142,14142,0,1001,46000.0,780.0,0.0,360.0,1,zh-CN,29,5.0,Android,8.1.0,4,1935276,1559523322479.9058,0,1595269232,37,2644467751,411
14143,14143,478817,917,46000.0,2136.0,0.0,1080.0,0,,204,6.0,android,8.1.0,0,1668563,1559743947009.929,5,54552799,17,510026023,1285
14144,14144,673330,893,0.0,0.0,0.0,0.0,0,,49,2.0,android,8.1,0,1948121,1559560468458.4446,4,4114485820,135,1920959589,1342
14145,14145,502560,944,46003.0,1920.0,480.0,1080.0,1,zh-CN,614,6.0,Android,7.0,170,1702543,1559749113129.0413,0,2382399605,48,622213499,525
14146,14146,274209,1004,46000.0,1920.0,480.0,1080.0,1,zh,139,2.0,android,8.0,24,1379139,1559844747628.6655,7,268837751,36,876774520,582
14147,14147,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,8.1.0,112,1402829,1559913730475.3735,0,393889149,0,4190764663,411
14148,14148,0,1106,46000.0,0.0,0.0,0.0,0,,39,2.0,android,5.1.1,20,1048179,1560062951946.6582,0,3837046127,273,4190764663,411
14149,14149,331563,1052,46001.0,1280.0,320.0,720.0,1,zh-CN,249,2.0,android,7.1.1,0,1460351,1559830844042.272,2,1147168991,16,2921750575,1114
14150,14150,27323,893,0.0,0.0,0.0,0.0,0,,19,2.0,android,8.1,0,1036788,1560069334734.3867,4,1501684151,138,1402168623,1095
14151,14151,471314,893,0.0,0.0,0.0,0.0,0,,19,2.0,android,8.1,0,1657941,1559712618526.465,4,2289373305,170,2864801071,1304
14152,14152,219614,1004,46001.0,2560.0,480.0,1440.0,1,zh,139,2.0,android,8.0,24,1303120,1559900335179.4412,7,1398148975,126,876774520,1076
14153,14153,228827,1076,46000.0,2280.0,0.0,1080.0,1,zh-CN,64,6.0,android,9,0,1315831,1559840805683.0056,5,1286760671,14,3868593770,297
14154,14154,449311,761,46001.0,1920.0,0.0,1080.0,0,,54,6.0,android,6.0.1,9,1626818,1559687544723.1418,0,2634145904,37,3892290484,943
14155,14155,344389,941,-1.0,0.0,0.0,0.0,1,,74,6.0,android,7.9.0,16,1478190,1559793498855.6973,0,955787127,33,131824507,943
14156,14156,555069,1238,46000.0,2130.0,640.0,1080.0,1,,79,6.0,android,2.3,0,1777984,1559625151663.2583,7,3270971760,114,3212668475,1190
14157,14157,562637,1106,46000.0,2220.0,0.0,1080.0,1,Zh-CN,24,6.0,Android,9,3,1788772,1559642269331.0112,0,3726076127,27,729377063,1171
14158,14158,633956,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,4.3,14,1892189,1559654838390.3484,0,1425656175,48,4090208211,1190
14159,14159,180302,917,46000.0,2196.0,0.0,1080.0,0,zh-CN,14,2.0,Android,8.1.0,2,1247636,1559985267051.8037,3,1474811563,0,2678022183,1380
14160,14160,323510,1052,46000.0,1920.0,480.0,1080.0,0,zh-CN,69,2.0,Android,6.0.1,14,1650993,1559749948767.1328,0,310302635,280,4090208211,430
14161,14161,0,1106,46000.0,0.0,0.0,0.0,0,,39,6.0,android,6.0,30,1489787,1559802459150.6516,0,452399472,114,4190764663,411
14162,14162,58023,761,46000.0,1920.0,0.0,1080.0,0,,54,6.0,android,6.0,9,1078437,1560078852852.6982,0,1298098399,16,735880116,810
14163,14163,568492,1082,-1.0,1460.0,0.0,720.0,1,,1049,0.0,android,,0,1797160,1559636396072.2769,0,630368175,46,3334421115,1266
14164,14164,634203,779,46000.0,1080.0,480.0,2136.0,0,zh-CN,599,5.0,Android,8.1.0,163,1892546,1559618864423.2766,5,1062701173,10,1728384106,1380
